token_address,symbol,spike_time,increase,price_open,price_high,price_low,price_close,volume,liquidity,supply,marketcap,circulating_supply,circulating_marketcap
6d5zHW5B8RkGKd51Lpb9RqFQSqDudr9GJgZ1SgQZpump,AVB,2024-10-27 18:54:00,45.43371281390605,0.0009629108439203552,0.002722403386611708,0.0005717966007070663,0.0023030684544220136,1205350920.5044518,1005407.2888253154,999947541.373054,7857514.8845666675,999947541.373054,7857514.8845666675
6dC8y49qqogktNvnYecEszwuDAgkVsj19UP7dziZpump,vapor,2024-10-25 23:36:00,5.3407806943400455,8.204632001656337e-05,0.00013952707736376678,7.995219271735033e-05,0.00010701046360851996,178341633.6069361,10183.937922757581,957605094.441017,5940.95215349288,957605094.441017,5940.95215349288
6fkt7bidv8dwqYG1EBUzESSqknC5xfRnzymffWekTdYo,NDX,2024-10-08 00:25:00,62.15527782364731,6.178646957032243e-05,7.26894490376158e-05,5.513656104447123e-05,5.961755274092181e-05,211484850.07176197,118569.01333177394,6899997534.772448,984080.0365031596,6899997534.772448,984080.0365031596
6kJhG826LGowg7zG6PLd6tg7mqvVSdq2WzHhsfc7pump,popo,2024-10-11 01:16:00,6.921851694680101,7.601329940445386e-05,0.00013376647797466268,7.3519172373805e-05,0.00011656345558124294,262324044.559041,87094.53059233852,999951710.029391,228110.3775408166,999951710.029391,228110.3775408166
6qocE7eQhug7pE7CggAvdNJJMtkHjKaVYRSND7Bwpump,WOAT,2024-10-29 05:21:00,8.640071266325275,7.377510918985771e-05,0.000860704233475372,6.845725435917238e-05,0.00036515991386441404,4717721871.305184,11000.466063196302,999592369.689629,7642.804531230454,999592369.689629,7642.804531230454
6tK5UeNKsCbXTu2avUrV4tRpjX86tFpWPYRk6AWodYF5,udoge,2024-10-29 17:49:00,7.019941608880512,0.0004218703236117811,0.0006676454380071966,0.0002700251836131345,0.0003366393967302083,273523109.3370903,7922.699730433131,974466858.76213,4647.335874504532,974466858.76213,4647.335874504532
6vQasJ3rdPBzEHXyQthe4tYxNtjedMHskHHx3W5kpump,shibu,2024-10-29 00:44:00,19.30201507876308,0.0004824220056815912,0.0004824220056815912,0.0001116783848442602,0.0001278167615335019,399666835.16142017,7799.180480963709,998673518.609286,4561.36482431715,998673518.609286,4561.36482431715
6veaegp72hcw2HpBDsgj87rc8GZboHX8QiaMxVACpump,GOAT2,2024-10-29 14:51:00,8.410134610528171,0.000397131791261126,0.000992676712704846,0.0002716577611060088,0.00027364531279459766,472317540.82491565,14077.56146825921,999838681.685986,11451.94363020271,999838681.685986,11451.94363020271
71FqyeLTgw6xushf7nWRkRwkm3pqqAsD8CCjcjaapump,ONYX,2024-10-26 10:10:00,29.025806788015657,0.0004126685045297049,0.0009456344483823285,0.000359575333774105,0.0006649061064861199,1310940461.858746,23043.389117495663,999108978.9453,18692.997170652445,999108978.9453,18692.997170652445
71gSnDo5vqite4mVpbKnaqoa6FsuXpamn8jCYZsApump,GCRAI,2024-10-28 03:15:00,11.477185563498669,0.0008492262765593012,0.0010754952601495608,0.00010283825020062233,0.0001469973730503812,3403136979.670301,20667.469006432966,999755951.036072,18635.003342697742,999755951.036072,18635.003342697742
73y2d48ndV9fwGgL99iYagD27a2UMxCxLcNaDKzpump,WRM,2024-10-29 18:27:00,44.946825030212544,0.0001866731247592831,0.00021149346031855927,8.377217585272443e-05,0.00010159133879242698,902013220.5718294,11314.703323806982,997333182.898624,7578.188670835029,997333182.898624,7578.188670835029
75gTkoZ1gEJXcA2Qqpqm8bes6QZVTEwnzQ3Xvz5tpump,GWOT,2024-10-29 21:39:00,5.007606985546295,0.0002174923310892541,0.0002651284600811638,0.00018239484461781138,0.00020702511349055653,502901755.79705906,9579.976413293225,878807760.304775,5348.961158498724,878807760.304775,5348.961158498724
7FS4iUbG1KpTA7xzG4Er7H6Nj22PZgonY8N9ERZbpump,DARTMOUTH,2024-10-25 03:17:00,11.561676180323294,0.0001543742280943405,0.00046785347506316714,6.549520785222712e-05,7.243410464537565e-05,2640722189.0846386,12927.759904379995,999015652.752567,8672.350532269698,999015652.752567,8672.350532269698
7Gry9KMXfcaRv67GdNjTgqWSD6VhNDYdcaLm6pr7pump,FREEANDY,2024-10-29 07:38:00,7.190198419155012,1.3228002988990296e-05,1.6866138395888243e-05,8.068671160765544e-06,1.6866138395888243e-05,888621823.2003572,7047.519360730176,998487772.867051,4643.999864264468,998487772.867051,4643.999864264468
7L15Afew6rL2ujRgvfYgPTpLKqBPjrQkh7nNzyrhpump,Hana,2024-10-29 17:29:00,7.4287730424420415,0.0001637848364149483,0.00020659133407263859,3.71533958273619e-05,3.9374102598444544e-05,1056071891.6011863,8026.796448391456,999207375.721608,4547.61158855525,999207375.721608,4547.61158855525
7LzF7BgpmXapBUMmJMwyP5o4uC2rr7T8keRc4R3kpump,∞,2024-10-29 15:39:00,5.61223665765564,0.00043952364953543644,0.0006016295966841381,0.00014997897665039602,0.0003098411171986536,2101407625.2202208,10637.743216949304,998960422.295274,7557.057804194475,998960422.295274,7557.057804194475
7RSwX9BqJFpEh1Qz7bu97rwHE8XhwofZ3St99pH2pump,MEIZHU,2024-10-22 17:12:00,48.19851521117259,0.0008003076888273588,0.0011168771453725543,0.000310929874546179,0.00090218266032171,1416757614.3365877,22392.8710980069,999361820.724114,19116.815102382872,999361820.724114,19116.815102382872
7RrLheV7dSecVka3MfjYb4Wa6Z6uegNyzhpFeERsfFZP,Retardia,2024-10-14 22:07:00,6.027585923387736,0.00042326003575722044,0.0011024441968235322,0.00036021800273359827,0.00048711735732127973,1581666304.1028557,123382.58443457968,998547873.679801,265510.7713156653,998547873.679801,265510.7713156653
7T6vv4eyr5CvRKCXtxfEhRvaCr6J8GwtjJmPZy1Rpump,POPE,2024-10-29 16:03:00,6.484768839434845,2.9986384014630432e-05,4.481845702609202e-05,2.2433040734319763e-05,2.4041049745235836e-05,616074016.6688402,10607.080332466969,999727356.905519,8404.259250431985,999727356.905519,8404.259250431985
7WZzc9gh1gDW51zKT9Qso2hPUzwuporXqdbGQgtH2FqP,MOGGER,2024-10-29 18:32:00,10.002912938402464,0.0007096459064128993,0.001048269060510224,0.00010083291634158112,0.00019834962083944857,3332824204.287778,9222.314690750798,996219293.948084,5537.445978701488,996219293.948084,5537.445978701488
7XFXYYiqrEQLLkAGvvxaoh6iYkVYQ4K7XXtKoRShpump,TERMINAL,2024-10-26 20:34:00,5.604618512136901,0.00020709391890584268,0.0005240199378876639,0.00010902231363385122,0.00011457797363930969,652524022.2824694,14745.85742948125,999506873.96287,12308.628263521014,999506873.96287,12308.628263521014
7aJjN1NYcCoUeavKcDfY8rsGZXyF1RoYg9fDqtbepump,OGDOG,2024-10-29 22:00:00,17.678619853561564,0.00014228185362255317,0.0002462788929399336,5.500033336437944e-05,0.00013492178699276615,1357501785.171336,7888.165907248909,999659972.335258,4501.794643866047,999659972.335258,4501.794643866047
7bpFPJqRpb8Wn8VX9rjNLWEsccCTjKqwmJ7wMX89VAzZ,MX,2024-10-29 23:35:00,8.635493355250523,0.0029528216674637774,0.007956249500857285,0.0029528216674637774,0.006081045600061296,22954366.415457968,9232.554182254536,69278903.735543,9032.611779147477,69278903.735543,9032.611779147477
7p4CMCdETxQgSBiPqKsefFLVQgd8yHd1VQqQKEAzpump,ELF,2024-10-27 11:16:00,15.705277785859732,0.00043131325213146784,0.0007312855469837356,0.0002603621266406621,0.0003090761987434508,416130372.5608752,100286.27590536891,999906672.896628,323008.22690101,999906672.896628,323008.22690101
7wUwkXo8Qjt3cYM8BaHHHeyfDY7ZSn7qvod92pNupump,SL,2024-10-28 04:21:00,20.21155104086681,0.0028025385956733265,0.005665554002876592,0.0022306244325859086,0.003667444501587542,482963412.6540667,328515.8414335773,999985321.282993,4336668.116191458,999985321.282993,4336668.116191458
7xn2T1x7xw5quHmzy2YvFWyFUNwp75fsw5bxiXGRpump,Toad,2024-10-27 11:49:00,9.526628032468938,0.00016161449795262767,0.0006602868570044231,0.00013336516510007986,0.00024318104895460123,1357691949.1414835,49974.189996213754,966019597.979343,81891.88725441694,966019597.979343,81891.88725441694
82zJt2MhzxHejfUDyubm8Qvhko6BGdgUcZnVZvKrpump,emily,2024-10-24 17:11:00,8.380553865709997,0.0006688020810245984,0.0007183656991318036,0.00015753105626708182,0.0002694621039660288,1508537089.7061985,50541.14013546503,999962122.724382,111528.67851960762,999962122.724382,111528.67851960762
8SgNwESovnbG1oNEaPVhg6CR9mTMSK7jPvcYRe3wpump,CHAOS,2024-10-25 16:28:00,9.86875356991763,0.0005286058138913891,0.0005946152644194517,0.00020391602351976914,0.00027382017340275714,759298531.5158973,730312.6599849033,999981576.669099,6885441.334111116,999981576.669099,6885441.334111116
8SuMAjoZeLGaaekNHP235Dv4soXsrcseFXefT3A9pump,Colossus,2024-10-28 18:20:00,10.566889458682937,0.0006507398160339932,0.002358997767077517,0.0006507398160339932,0.0015063807954944165,3252616277.790786,33558.52687200703,999483441.679861,40925.42458816203,999483441.679861,40925.42458816203
8YYrkf1hvL5aCacfLXDvhVfjWZ7ce5NdVt4iLPxYsmdh,bbydev,2024-10-29 22:24:00,8.155536454097891,0.0002447963812416979,0.00034686620521558127,0.00022099952838596385,0.00026929199072168574,416199489.3326281,21338.658969372093,963082402.745002,20364.973539524417,963082402.745002,20364.973539524417
8aZuUoqr9rBLjikz7kvpajm1JRqhoWiLMnrNtnRNpump,UP,2024-10-29 18:24:00,6.691126229428246,0.00014194777547098556,0.00018859043383566057,8.381023868777454e-05,8.967392936420488e-05,449549365.28621304,35918.85030565688,999767200.181308,47512.74746849502,999767200.181308,47512.74746849502
8bLEmTwK8YVW9u6ruvWe8AK9cJBWF5otRik6SPTfpump,elefant,2024-10-29 15:12:00,8.18329526798615,0.00020736522502590193,0.000209732844583927,6.166101800553011e-05,9.047970362567e-05,1696890973.3088913,7509.762466586713,999205367.474865,4344.923664632515,999205367.474865,4344.923664632515
8fgDWpQvDQJABP6fN7fDLte9hH4bAppPtxpNG2i3pump,roon,2024-10-15 09:01:00,13.207562582975756,7.822120341455546e-05,0.000139637770980054,7.317048368150043e-05,9.668143215509089e-05,440736741.97883874,68324.21653274838,999977992.678247,175217.9820369392,999977992.678247,175217.9820369392
8iWsK2WH3AGviQwAnt43zvc8yLy6QMUSuv8PK2A7pump,🧲,2024-10-11 22:24:00,121.44526129421122,0.005316350845696103,0.00780397718202574,0.003489892823198479,0.006069530217749057,711856596.0451455,192922.59925376083,999923181.747114,383283.0354187401,999923181.747114,383283.0354187401
8r8xXP3eHgn19HYRX9Qe2AzSaSXrWCj6URAmFpvUpump,HOL,2024-10-27 20:44:00,18.37541934237076,0.0008522099365964396,0.0010814970865191784,0.0003787529109574554,0.0005076308818448123,645195025.5451095,12132.883441755263,999312913.178736,8873.246043551033,999312913.178736,8873.246043551033
8sj6CvKd8tZttApYFpDKfTrA2osx1eemhemK1YMbpump,DINGUS,2024-10-16 11:42:00,48.721843468977646,0.0002262848945026504,0.0006745222423157611,0.00012189538966841121,0.0005328673082976602,2999884019.1166487,9936.905138406903,998403674.029594,5650.357774791371,998403674.029594,5650.357774791371
8wZvGcGePvWEa8tKQUYctMXFSkqS39scozVU9xBVrUjY,Remilia,2024-10-16 21:13:00,20.79899377275945,0.0009459686801427144,0.0011019461082797926,0.0002727537769188833,0.0003195891968492098,1305792466.9949489,113167.57090321611,999594631.349911,248631.52527216135,999594631.349911,248631.52527216135
8x5VqbHA8D7NkD52uNuS5nnt3PwA8pLD34ymskeSo2Wn,ZEREBRO,2024-10-28 20:07:00,41.65972913079939,0.0006656094370398203,0.002085885577616094,0.0004479136041098122,0.001646417762241833,462344311.4221937,12801522.575355291,999972132.829758,333253806.5623486,999972132.829758,333253806.5623486
8ypJK8k7mYR14sfmiQzuF68mvamu84KtMn1tvcrjpump,fleshbag,2024-10-16 10:54:00,7.765345321889846,0.00060692826381933,0.0007243821580235477,0.00026769162991769084,0.0003077369165295531,838856908.8374927,13771.684418014309,998665204.391626,10348.852226855643,998665204.391626,10348.852226855643
93RxvMPjnk7Sjg7U9h5iH7zcXGcNTZ9SPA6KVVqhMG95,SORA,2024-10-29 00:52:00,15.879664690734934,0.0003399478968313097,0.0008806138125435579,0.00031463067658603615,0.0006750879674035121,667628124.9195096,23785.662692471058,999679238.009595,22756.527488828295,999679238.009595,22756.527488828295
95Cm7gDac2tg9f9ou4M5QkqgpeEFBqoqeqBWNy7ByaE2,TORO,2024-10-25 23:31:00,177.26239774346325,0.0005845716543672838,0.0006502109661875641,0.0005570615759086503,0.00064542000295612,37874555.558747634,176331.0307265435,999999039.3067653,1617930.6803514743,999999039.3067653,1617930.6803514743
99wXkCkxKPbFdPAr8WSzYWyjRRYYbr2c3xos6Cfvpump,AITANA,2024-10-29 12:25:00,5.466757712162112,9.078047957369328e-05,9.078047957369328e-05,5.151088522554865e-05,5.151088522554865e-05,222685285.98879194,7114.411666470414,998432989.893943,3962.2602304240263,998432989.893943,3962.2602304240263
9AFJZo69ATfqf6qms3kd2hyDg7wKt1MHhr6dg8Tspump,Rippus,2024-10-29 15:01:00,5.395224541951061,0.00022661937623418842,0.0004650390243755491,0.00017930426765591328,0.00020813957333932944,942245767.0976702,8369.665412974598,998811839.834769,5514.974757189611,998811839.834769,5514.974757189611
9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,Fartcoin,2024-10-18 07:08:00,55.544619452141816,8.65492973341949e-05,0.0005799053958362704,8.65492973341949e-05,0.0005060498310078295,799968133.4258965,32957280.73136354,999995793.702304,952175161.7632004,999995793.702304,952175161.7632004
9FyvApf4t4BXhtT35LqHCeX2oewR1tcP2cNBbqkhpump,TAY,2024-10-29 03:01:00,7.299642212136757,0.000332759394667349,0.0027893423155541776,0.00010347459218311855,0.00010693697504345774,2876426646.4804316,8979.251745265534,999486341.845657,5659.152295358317,999486341.845657,5659.152295358317
9Gsw9iw1ZVa3vbaUiGinKWnFT3SV6VW4giKrzXNQpump,Chopin,2024-10-29 08:56:00,11.617019735440325,0.00035839158894289944,0.00046060613041738155,0.00016689730933404796,0.0001908657266059654,1625714785.044529,8523.590250729456,998464981.11965,4854.60746314932,998464981.11965,4854.60746314932
9HjsPutyGGPpxnRn4ibH1hTfPvitAY5EPvtAwGFkpump,GTA,2024-10-29 15:05:00,14.837776600880373,0.0007551876002410405,0.001223894969854746,0.0006122875333706072,0.0007207044927613716,620209056.4191569,36050.080608805045,999873922.9887,65959.79800794116,999873922.9887,65959.79800794116
9JhFqCA21MoAXs2PTaeqNQp2XngPn1PgYr2rsEVCpump,OPUS,2024-10-13 12:08:00,24.862643646258885,0.0013180329015391908,0.002005105843912723,0.0010801816699825338,0.0012661968356133548,688083964.3956349,1275419.584068761,999937696.471522,10630642.397397267,999937696.471522,10630642.397397267
9KhBNo1FoYyWbU8WdrPVzA1z1MVSEZ9VCVBEqWzrpump,CELL,2024-10-29 23:47:00,7.031486389041312,0.0006845520215753647,0.001127863469121012,4.654081480625167e-05,0.00012217847198526142,5075205991.426972,10205.380879520337,998208693.163238,6316.443729533586,998208693.163238,6316.443729533586
9MnKTgwFyXJgnZumHGT9NdHuzm98ACjkNwpLniLhpump,fun,2024-10-22 02:18:00,91.49984067956018,0.004276440734384876,0.037808296346105656,0.0018720085414958556,0.005047090036465631,3230789601.2031493,127739.72814566523,964861440.689743,208981.7503718231,964861440.689743,208981.7503718231
9PR7nCP9DpcUotnDPVLUBUZKu5WAYkwrCUx9wDnSpump,Ban,2024-10-25 15:50:00,260.04267804542025,0.0043519909737113095,0.009489543351843738,0.0030281998937920426,0.004599553870139975,1036066263.1813428,2351146.147701344,999862669.771219,49285074.39168992,999862669.771219,49285074.39168992
9Q3no5oBzJW37TgcBP22F6SVZCtsc3G3RHELSbbgpump,Shitcoin,2024-10-30 02:22:00,6.813297296894367,2.3391245440530008e-05,4.003013270334612e-05,1.653521819264397e-05,3.4092420571349466e-05,678296539.9666193,7164.28116688335,999302839.884027,4229.844493292292,999302839.884027,4229.844493292292
9TY6DUg1VSssYH5tFE95qoq5hnAGFak4w3cn72sJNCoV,DOGE,2024-10-29 14:01:00,5.729068099642944,0.11926484473333733,0.1432349723315028,0.07698118693166227,0.097268589080936,4103987.1311023803,683357.1519247481,9899494.999494128,3906191.9919125824,9899494.999494128,3906191.9919125824
9WXNvkvub2Fvg88n8mLD3iywpLmfhRZHZmdf8CGhpump,praiseAI,2024-10-25 23:45:00,5.9493251779324,0.0008214130186557473,0.003763003083672422,0.0003264520682150349,0.0004809672704394383,2866538834.8054066,27378.014809080894,999753664.484768,25205.697926676297,999753664.484768,25205.697926676297
9Z3LF3ymEVwCPLd9uBda9ieySYKVK7MzukPRGHDPpump,Gacha,2024-10-29 11:55:00,17.555228446808663,0.000949524826311158,0.0012133879537709624,0.00031879452751616704,0.00041762084029824684,2995456522.853856,29248.08625029098,993488337.725353,25483.042493115474,993488337.725353,25483.042493115474
9d9nFy1S4YRijRT2LH8GvV6KYk52ktbFcXtmsyc3pump,ARI,2024-10-27 23:12:00,10.026545904836308,0.00034776611768893006,0.0004422042256764099,0.0002639355528135138,0.000290615615494211,333410378.2281828,10610.026138785415,932323435.550554,6528.721407095024,932323435.550554,6528.721407095024
9ej363VCux3fGh9P3nZon5v6FVBWHP5BJUweBraxpump,PRIYA,2024-10-29 14:12:00,5.17459672285124,0.00012024434982012875,0.00014213803684845594,1.294376186208605e-05,1.7546934041747072e-05,4958565556.498613,7921.263044035215,997588737.339032,4358.62962396374,997588737.339032,4358.62962396374
9jZgvgS2bWtQiYzv48GcWzY4tnkeRSANbTm8Kp1LmSyS,SHAR,2024-10-23 15:15:00,6.267065790480038,0.053681543062092246,0.05983269281566043,0.03459343461890818,0.04220490412582185,318801707.4785005,1333350.5056009148,899946550.457615,687949.7977940266,899946550.457615,687949.7977940266
9oswXoLd3iWNM3ncyqNaLtDTSyEaj8mZR1Qu3SoGpump,YGG,2024-10-22 23:39:00,65.44570489975965,6.401240162005787e-05,7.417990224385432e-05,3.427722688401872e-05,3.438537429252505e-05,366370547.5093679,35455.338587163635,999841802.117339,35551.36005846859,999841802.117339,35551.36005846859
9pWPUXoZKWNPWyaegPQeR3Kn8aFz9nrGtm5jeAFzpump,WMM,2024-10-21 20:37:00,22.628645608814,0.0001893952740946237,0.000660408301903671,0.00017777736691211173,0.0005979987428580056,657183835.2498597,510517.14992074686,999931985.506128,2863908.786101169,999931985.506128,2863908.786101169
9q7dTw5oHvwC6frzaphxYhRNTRivp3BJGGxaXFqTZgUV,FUCKGOAT,2024-10-28 20:57:00,7.512779086790656,0.0006620241933961212,0.0008619752863885364,0.0006213697766691364,0.0006360458713200442,33700275.73158229,8716.84232081812,996141239.9599218,5161.20227154657,996141239.9599218,5161.20227154657
9tfvk9yCRV2sjFmWJPsGWrKLh2kAxX4jka2oAnvGpump,GAMBOL,2024-10-28 23:07:00,5.414750479553872,7.80758816809885e-05,0.00017848711870566803,7.80758816809885e-05,0.00013004252167786296,554343672.4244329,7809.30016258075,998917191.862341,4483.000822772533,998917191.862341,4483.000822772533
A6zsgi4fQXXFsqDGfoPTUduiDTRnttegF9Xsj7Jif7UF,GRA$$,2024-10-08 10:04:00,18.32479806661998,1.0671018600717357,18.330885494642114,1.0671018600717357,11.959987348755103,10691984.227437008,0.00343998108,2798604.349541,1194159438.3523378,2798604.349541,1194159438.3523378
A7uv3n1By5UNEa8UJqeCjGyLqHkMnkS1NP6K67VZBqd3,MEN,2024-10-17 13:50:00,6.904372176592024,9.80974309944251e-05,0.0007750041361170045,9.503198000564774e-05,0.00038267915766043725,999938879.4500155,10710.464625958957,9997281152.055553,8737.785822901504,9997281152.055553,8737.785822901504
A9e6JzPQstmz94pMnzxgyV14QUqoULSXuf5FPsq8UiRa,FIJI,2024-10-22 05:27:00,52.80775695393845,0.0002255621474714647,0.00033668242394522494,5.5437396951769094e-05,0.00014706668322752407,1593894640.4195735,102588.47941245403,946215876.739017,184866.54094734514,946215876.739017,184866.54094734514
ABHQGzXNoRbJ1sjUsCJ2TmTAo1uMx4EUpV1qYiSVpump,ruby,2024-10-21 22:30:00,6.584925788775549,0.0001840013696806156,0.00037663289709779607,4.194647309187178e-05,7.861260765913591e-05,1390952372.582661,47552.66601324536,999731986.967388,106803.04580124833,999731986.967388,106803.04580124833
AXva21icgQyqMfGhCH9YTdHRQNRNzZs3jWKgg5EwxyGq,SKK,2024-10-29 21:14:00,8.024028763538203,0.0004777511829054355,0.0004877070455850246,4.553962367129501e-05,0.00010321907531886833,1692821681.9978724,10749.89435739793,999485015.613889,8536.162365815331,999485015.613889,8536.162365815331
AjqNDnWMb7W1dnMsmPdMWaPjTn2hidAT5GVERCdApump,GLIM,2024-10-29 10:28:00,5.269720945489134,4.8730385898168715e-05,4.8730385898168715e-05,1.8964656731211056e-05,3.0570779773661745e-05,895241566.4273286,6728.175539991644,999802858.596219,3594.7399759731206,999802858.596219,3594.7399759731206
AqpJ2uRYEFdmsL1gZuQoMkWof8YRuuBVMm8dkNK7pump,tokidoki,2024-10-28 20:50:00,6.332641608181831,0.0001272330403169403,0.0002448442209768598,0.00010557194490699894,0.00014176775788913394,793742119.7339076,16389.91256958005,999560746.855579,13556.35477973103,999560746.855579,13556.35477973103
AtppVwA15CUsymGtCtZdFmpNqNrkWqmW3hSbC4uWBQa2,BLESS,2024-10-29 20:52:00,6.27896934333099,3.7143898684878806e-05,0.0010832367602664876,2.4098013859235766e-05,6.322645212153858e-05,1834102270.7027287,7009.567309058143,999481134.934761,3657.751621649605,999481134.934761,3657.751621649605
AwptL2WRgSKXYpgg7vkKKw5GmRr8SjW8vDYFoYoUpump,AIGOD,2024-10-17 10:20:00,9.886661314218916,0.0002799003350629817,0.0006241885056272126,0.00018112326320380014,0.00019145484118593086,2042337334.0118468,74250.50650170373,999617859.987805,160955.14603964932,999617859.987805,160955.14603964932
BAmHS42JqR51sZ6oqPhj4pcqi6dFFYDka77P4Q22pump,Malakai,2024-10-25 22:33:00,26.32436772876746,0.0014315628916322617,0.00273011088567954,0.0009703422124400826,0.0011415460053705178,1322172464.1702785,54088.593519373004,999961169.870442,77850.13494797771,999961169.870442,77850.13494797771
BGaumRqjesfv7jHecTG4cZJNJKt4eJGpTPeFqt3rpump,Gapeape,2024-10-16 21:55:00,5.988842188751474,4.982126553999878e-05,5.220104351939939e-05,2.7275498835438355e-05,2.7857071299425725e-05,151416001.28119203,60466.381897619765,999858641.860571,119557.84662447665,999858641.860571,119557.84662447665
BKjCZPiN5CgB97sndGNFH3rPiGWP1i6WmUN6uDcbpump,HNYAN,2024-10-29 05:10:00,7.435692056158288,7.578498930620203e-05,7.595422525926774e-05,4.007585508272752e-05,4.812289225430715e-05,400059990.3541418,7107.235556373506,998577917.728068,3945.7791641206327,998577917.728068,3945.7791641206327
BTdGTUjHz5FUSf91Ufo9L9r4LFMTRhE1qDtvUUfypump,ProjectSid,2024-10-28 02:12:00,43.750576841766765,0.00030463862557700733,0.0005117575400146164,0.00024137012071283036,0.00030295067561015096,1035068173.6487018,64583.866057601736,999899913.221049,124091.71294309672,999899913.221049,124091.71294309672
BWxRRwx2WwsJqihxoK8GVNRKKWD2Pp1DsmWXQ2NuuY3V,BITCHBOT,2024-10-28 07:23:00,16.919488873005466,0.0001459219182130046,0.0002648574637529302,0.00010033447934245342,0.0002059232385832915,1491382563.4396536,6557.289529536678,999237236.2997174,5096.633388685834,999237236.2997174,5096.633388685834
Bb7ZnqoTaLBubW3Pqmyp45FGmQ1iGrBs3AfL5zWQpump,HIMARI,2024-10-29 09:19:00,7.290348543440457,0.00010131659091657787,0.0003204627387094568,0.0001009961431633257,0.0002932619921083338,4002187727.643584,8804.280556378728,998848434.753556,4731.618025430625,998848434.753556,4731.618025430625
BcnQmjHhapKwGCeWTZD8R9gHHFLqPwx8EdxmXmJCpump,THRONE,2024-10-29 15:40:00,5.419144589993654,0.00016817309232503846,0.00020417207728506054,6.225928094283532e-05,6.270257823612224e-05,1106765058.564669,7404.347227900557,999094517.594014,4152.661095902659,999094517.594014,4152.661095902659
BfdVHnbt9LSNAFCZU9kvTjbrH3jX78sv2siLKGQ7pump,koto,2024-10-22 15:57:00,60.39526081147327,0.001147834626447775,0.0016400207922226515,0.00050267630649184,0.0011243675612844209,1296012852.2174153,823650.3012702476,974991702.777164,3997363.348455008,974991702.777164,3997363.348455008
BmnUU9r1F9PJm4N5z9Pv4Ev7Exp8DxYiL2NVQoKSrsS7,Kromem,2024-10-21 14:40:00,7.534262771571069,0.00018460805447900893,0.00022666549694833713,8.752670429541485e-05,0.0001053115878654251,907348269.7815639,28154.030731424424,999873661.617476,28716.73453538257,999873661.617476,28716.73453538257
BnCdcooM2rBFj5PqouWsqZ8ke2QpbRW8adfoejuYpump,RNA,2024-10-29 06:54:00,37.2745009730018,6.257918610033883e-05,0.00011224554096170784,1.814094275877818e-05,3.142057505057844e-05,2416629676.772249,7909.715501477049,999141185.926398,4269.28343785431,999141185.926398,4269.28343785431
BoAQaykj3LtkM2Brevc7cQcRAzpqcsP47nJ2rkyopump,FOREST,2024-10-15 22:15:00,12.955635217367645,0.0005322452481141001,0.0005783961023048638,4.5464336668302344e-05,0.00011591759808223368,2786009382.377754,1130328.4891381096,999987032.42831,7405921.209626825,999987032.42831,7405921.209626825
BoBj68cWnCvzMNUKzJyR7Jq7tLM3v76D1pYL1E8rpump,TateAI,2024-10-24 07:58:00,41.53303384243839,0.0007965503838936401,0.0011943607074603913,0.00033387037720071397,0.00038801456871050014,861013286.0089144,61678.45616166089,999909272.138836,101947.47942346382,999909272.138836,101947.47942346382
BoyAq9YacyJQn96e3SM4GQrxKQEHuLXs8sA3V4aspump,Eve,2024-10-29 14:34:00,5.037346305926952,8.437317918222129e-05,0.0004807394305824951,5.384678157020063e-05,0.0001609376267083725,5252216126.888962,10105.639450749732,997497284.248812,6065.487632725396,997497284.248812,6065.487632725396
BvKs9ojkYftYCRrsMFZrQmQ68WxbWqP2qa1y9ep271A2,HC,2024-10-29 23:18:00,8.727766210063685,5.453450975002361e-05,0.00010540049252688775,5.453450975002361e-05,5.605059539191058e-05,221846795.11513606,4121.543960197085,999766210.4075118,3265.2117235366477,999766210.4075118,3265.2117235366477
BvSyXBvy76mUgzLSbvvT4NQw5rSM4P5zAsdnvqUJpump,SDOGE,2024-10-08 00:55:00,65.15029067896666,0.0020163716690257574,0.003145890531046623,0.000937424665644578,0.0013885783101497198,902927026.722689,704613.0593771643,999941934.068975,840841.6222593816,999941934.068975,840841.6222593816
Bw5oXrdwFH8zmewejTVBa5364qFSyA7kskSg69LZpump,Xin,2024-10-28 20:52:00,8.263778844610897,1.7106789144536073e-05,3.310584648158813e-05,1.7106789144536073e-05,3.247556688791863e-05,143061598.456134,9640.869142174306,999961399.33357,6633.283713564379,999961399.33357,6633.283713564379
Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-24 13:24:00,55.24830884773116,5.25488433054041e-05,5.25488433054041e-05,1.6097088431464312e-05,1.973317828133523e-05,1194951467.3972635,2086164.7280228208,999995372.456554,22005023.43607385,999995372.456554,22005023.43607385
Bz7vVzQhm2KMW1XgcrDruYega1MiwrAs1DQysrx4tFkp,WAP,2024-10-07 23:57:00,6942.9082705358,0.01883245153885666,0.024871292750200925,0.016600922485126592,0.019656822950464586,14092506.210835207,77121.0448093911,999942868.8749391,103952.96499391577,999942868.8749391,103952.96499391577
C4j7kPx9PqDnfvxe2uycJQRTAeyGwmU4DyGf21Xgpump,MD,2024-10-17 22:39:00,7.089195552575,0.0001800799821950653,0.00038997648484580066,0.00014558380269937931,0.0003173502956914318,478979458.89709294,115956.72973005562,549772455.437762,410450.41283767996,549772455.437762,410450.41283767996
