spike_time,start_price,max_price,increase,duration_minutes,token_address,symbol,collection_time
2024-10-24T14:43:00,2.3072217963384234e-05,0.0005810171568619605,25.18254455570932,58.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:43:00,3.0326839184054428e-05,0.0005810171568619605,19.15851346511093,57.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:43:00,3.237829892652037e-05,0.0005810171568619605,17.94464737571688,56.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:48:00,2.9495230938244603e-05,0.0006267214583934316,21.248230254769815,60.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,2.737132871836541e-05,0.0006990176695705276,25.53831700181606,60.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,2.5964151873622644e-05,0.0006990176695705276,26.922414911640914,59.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,2.5604454483227973e-05,0.0006990176695705276,27.30062731968824,58.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,2.4523208825046253e-05,0.0006990176695705276,28.504331327823664,57.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,2.3306199656426842e-05,0.0006990176695705276,29.99277788207606,56.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,2.3003509781895187e-05,0.0006990176695705276,30.38743549128692,55.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,2.403398568760988e-05,0.0006990176695705276,29.084550463508375,54.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,2.357167746162032e-05,0.0006990176695705276,29.65498194639208,53.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,2.361750848688675e-05,0.0006990176695705276,29.597434884320936,52.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,2.274592765020064e-05,0.0006990176695705276,30.73155249240238,51.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,2.1583255358384774e-05,0.0006990176695705276,32.38703605936672,50.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,1.907857874322411e-05,0.0006990176695705276,36.63887540987761,49.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,1.5861865217756967e-05,0.0006990176695705276,44.06907132132194,48.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,1.5337503878305344e-05,0.0006990176695705276,45.57571265290938,47.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,1.5273000408408903e-05,0.0006990176695705276,45.768195565926085,46.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,1.523353054300622e-05,0.0006990176695705276,45.8867803229928,45.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,1.5198519237042339e-05,0.0006990176695705276,45.9924851012366,44.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,1.4977012916551622e-05,0.0006990176695705276,46.67270259198473,43.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,1.556952536505874e-05,0.0006990176695705276,44.89653044525486,42.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,1.5540704757561155e-05,0.0006990176695705276,44.97979213139793,41.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,1.5540704757561155e-05,0.0006990176695705276,44.97979213139793,40.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,1.5582571548262122e-05,0.0006990176695705276,44.85894176102705,39.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,1.555918560333293e-05,0.0006990176695705276,44.92636616024371,38.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,1.5437996389378382e-05,0.0006990176695705276,45.279040876798256,37.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,1.527909364595e-05,0.0006990176695705276,45.74994340425519,36.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,1.55167839952765e-05,0.0006990176695705276,45.049133234265376,35.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,1.6115387214880105e-05,0.0006990176695705276,43.37579111503392,34.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,1.6115387214880105e-05,0.0006990176695705276,43.37579111503392,33.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,1.594824740132627e-05,0.0006990176695705276,43.83037533719202,32.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,1.532661421059726e-05,0.0006990176695705276,45.6080945188277,31.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,1.5027992769746245e-05,0.0006990176695705276,46.514373561435434,30.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,1.490933771171446e-05,0.0006990176695705276,46.88455537641356,29.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,1.5143125317402254e-05,0.0006990176695705276,46.16072672707971,28.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,1.5143125317402254e-05,0.0006990176695705276,46.16072672707971,27.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,1.5143125317402254e-05,0.0006990176695705276,46.16072672707971,26.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,1.3723807162003074e-05,0.0006990176695705276,50.93467587521113,25.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,1.339872779358406e-05,0.0006990176695705276,52.17045083229843,24.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,1.3321770488877481e-05,0.0006990176695705276,52.471829487990846,23.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,1.3224873530514911e-05,0.0006990176695705276,52.856283877318205,22.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,1.3430493848072975e-05,0.0006990176695705276,52.047056309163466,21.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,1.3344553972915042e-05,0.0006990176695705276,52.382243047560706,20.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,1.2652290796756826e-05,0.0006990176695705276,55.24830884773116,19.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,2.60274717712838e-05,0.0006990176695705276,26.856917787218823,18.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,3.22497993228733e-05,0.0006990176695705276,21.675101372638512,17.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,3.413921265871499e-05,0.0006990176695705276,20.47550646696252,16.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T14:49:00,4.284724883802141e-05,0.0006990176695705276,16.314178588526776,15.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T16:10:00,0.00035360636739358486,0.0020572680916104338,5.817961103965564,55.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T16:10:00,0.0003980172928113793,0.0020572680916104338,5.168790725345129,46.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T16:10:00,0.00038973327250647313,0.0020572680916104338,5.278656549849139,45.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T16:10:00,0.0003884265291380841,0.0020572680916104338,5.296414990437183,44.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T16:10:00,0.0004010146834780326,0.0020572680916104338,5.1301565163838445,43.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T16:10:00,0.00037328871448028846,0.0020572680916104338,5.511198200767112,42.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T16:10:00,0.00037844929820194935,0.0020572680916104338,5.4360467872043134,41.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T16:10:00,0.0003681091819487371,0.0020572680916104338,5.588744297872279,36.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T16:10:00,0.00041144860965263097,0.0020572680916104338,5.000060866282426,34.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T16:10:00,0.0003671846206208143,0.0020572680916104338,5.602816610706966,33.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T16:10:00,0.00033819352036110233,0.0020572680916104338,6.083109130576508,32.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T16:10:00,0.00028607579410567667,0.0020572680916104338,7.191339267419728,31.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T16:10:00,0.00028759461495122835,0.0020572680916104338,7.153360962476001,30.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T16:10:00,0.00021861228706898311,0.0020572680916104338,9.41057851410366,29.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T16:10:00,0.0001777691170619259,0.0020572680916104338,11.572696796900804,28.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T16:10:00,0.00018466925793955187,0.0020572680916104338,11.140284607001796,27.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T16:10:00,0.00021081343877539174,0.0020572680916104338,9.758714167185145,26.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T16:45:00,0.000183089511756635,0.0021117350706140736,11.533894270366616,60.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T16:45:00,0.0001816520322077058,0.0021117350706140736,11.625166231002906,59.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T16:45:00,0.00020334854713192652,0.0021117350706140736,10.384805303005399,58.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T16:45:00,0.00021218681733619696,0.0021117350706140736,9.9522444283999,57.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T16:45:00,0.00022013101795127974,0.0021117350706140736,9.593082748027136,56.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T16:45:00,0.00020910521998242565,0.0021117350706140736,10.098911307864794,55.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T16:45:00,0.0002023278226977873,0.0021117350706140736,10.437195648412263,54.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T16:45:00,0.00031504205843035476,0.0021117350706140736,6.703025878942787,53.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T16:45:00,0.0003750156771768847,0.0021117350706140736,5.631058110720064,52.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T16:45:00,0.000356476631952851,0.0021117350706140736,5.92390883813495,51.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T16:45:00,0.00033053216020722544,0.0021117350706140736,6.3888944098212175,50.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T16:45:00,0.00032112088666308143,0.0021117350706140736,6.576137393484767,49.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T16:45:00,0.00027458863375274227,0.0021117350706140736,7.6905407254242695,48.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T16:45:00,0.00018418900242675156,0.0021117350706140736,11.465044290328192,47.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T16:45:00,0.0003717820747726427,0.0021117350706140736,5.680034659835257,45.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T16:45:00,0.00033345559953588835,0.0021117350706140736,6.332882319424949,44.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T17:02:00,0.0003405746244751755,0.0022736155422303493,6.675821916368502,60.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-24T17:02:00,0.00029878108827403557,0.0022736155422303493,7.609636725551512,59.0,Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,Project89,2024-10-30T12:22:04.072752
2024-10-29T14:01:00,0.024122796276379387,0.13820114262119074,5.729068099642944,48.0,9TY6DUg1VSssYH5tFE95qoq5hnAGFak4w3cn72sJNCoV,DOGE,2024-10-30T12:22:06.467739
2024-10-29T14:01:00,0.025456078730729824,0.13820114262119074,5.429003582329371,47.0,9TY6DUg1VSssYH5tFE95qoq5hnAGFak4w3cn72sJNCoV,DOGE,2024-10-30T12:22:06.467739
2024-10-21T19:02:00,3.346024565963221e-05,0.00016939195955928686,5.062484037995219,60.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
2024-10-21T19:03:00,3.346024565963221e-05,0.00017262026458148843,5.158965846737475,60.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
2024-10-21T19:04:00,3.346024565963221e-05,0.00019682220665265477,5.882270221647207,60.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
2024-10-21T19:05:00,3.346024565963221e-05,0.00020981666208341445,6.2706252732790215,60.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
2024-10-21T19:06:00,3.346024565963221e-05,0.00026502578032948495,7.920616693176964,60.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
2024-10-21T19:06:00,3.346024565963221e-05,0.00026502578032948495,7.920616693176964,59.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
2024-10-21T19:08:00,3.402214968254346e-05,0.00027700061578308637,8.141772885245214,60.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
2024-10-21T19:09:00,3.402214968254346e-05,0.0003454231392908877,10.152889882443908,60.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
2024-10-21T19:10:00,3.4654265005485835e-05,0.00035675647331948263,10.294734955798583,60.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
2024-10-21T19:10:00,3.4654265005485835e-05,0.00035675647331948263,10.294734955798583,59.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
2024-10-21T19:10:00,3.4654265005485835e-05,0.00035675647331948263,10.294734955798583,58.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
2024-10-21T19:10:00,3.494074708104322e-05,0.00035675647331948263,10.210327572332806,57.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
2024-10-21T19:10:00,3.661099815419651e-05,0.00035675647331948263,9.74451643784505,56.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
2024-10-21T19:10:00,3.661099815419651e-05,0.00035675647331948263,9.74451643784505,55.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
2024-10-21T19:10:00,3.661099815419651e-05,0.00035675647331948263,9.74451643784505,54.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
2024-10-21T19:10:00,3.661099815419651e-05,0.00035675647331948263,9.74451643784505,53.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
2024-10-21T19:10:00,3.76232537069539e-05,0.00035675647331948263,9.482339727931171,52.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
2024-10-21T19:10:00,3.76232537069539e-05,0.00035675647331948263,9.482339727931171,51.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
2024-10-21T19:10:00,4.105099954342387e-05,0.00035675647331948263,8.690567276982003,50.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
2024-10-21T19:10:00,4.182936697392264e-05,0.00035675647331948263,8.528851836124906,49.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
2024-10-21T19:10:00,4.321566890301516e-05,0.00035675647331948263,8.255257465067068,48.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
2024-10-21T19:10:00,4.647493476054092e-05,0.00035675647331948263,7.676320045582574,47.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
2024-10-21T19:10:00,4.8051656070856745e-05,0.00035675647331948263,7.4244365853574585,46.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
2024-10-21T19:10:00,4.831050253907708e-05,0.00035675647331948263,7.3846566392248105,45.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
2024-10-21T19:26:00,5.3472290962495585e-05,0.0003974461101372471,7.432748868306541,60.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
2024-10-21T19:27:00,5.4626867715513864e-05,0.00048122229787291444,8.80926031452191,60.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
2024-10-21T19:27:00,5.4626867715513864e-05,0.00048122229787291444,8.80926031452191,59.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
2024-10-21T19:29:00,5.4767668495469944e-05,0.0006008905905762708,10.971629924797199,60.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
2024-10-21T19:29:00,5.4767668495469944e-05,0.0006008905905762708,10.971629924797199,59.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
2024-10-21T19:29:00,5.72014247176817e-05,0.0006008905905762708,10.504818604466118,58.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
2024-10-21T19:29:00,5.72014247176817e-05,0.0006008905905762708,10.504818604466118,57.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
2024-10-21T19:33:00,5.9564523295832645e-05,0.000672975674503133,11.298263416979564,60.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
2024-10-21T19:33:00,5.9564523295832645e-05,0.000672975674503133,11.298263416979564,59.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
2024-10-21T19:33:00,5.9564523295832645e-05,0.000672975674503133,11.298263416979564,58.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
2024-10-21T19:33:00,6.0783990996507156e-05,0.000672975674503133,11.071594073870607,57.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
2024-10-21T19:33:00,6.281705463456732e-05,0.000672975674503133,10.713263753261112,56.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
2024-10-21T19:33:00,6.723323344348032e-05,0.000672975674503133,10.009568780726134,55.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
2024-10-21T19:33:00,6.723323344348032e-05,0.000672975674503133,10.009568780726134,54.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
2024-10-21T19:33:00,6.684552338715907e-05,0.000672975674503133,10.06762518120115,53.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
2024-10-21T19:33:00,7.203255227091204e-05,0.000672975674503133,9.342660412365978,52.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
2024-10-21T19:33:00,7.203255227091204e-05,0.000672975674503133,9.342660412365978,51.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
2024-10-21T19:33:00,7.634814023586599e-05,0.000672975674503133,8.81456538985857,50.0,Gu3LDkn7Vx3bmCzLafYNKcDxv2mH7YN44NJZFXnypump,degenai,2024-10-30T12:22:07.597848
