token_address,symbol,spike_time,increase,duration_minutes,start_price,max_price,creation_time,token_age_minutes,duration_bucket,increase_bucket,age_bucket
5xVLT8UxUViqKf6jDE45EvoGQQgCkvjuM4MDx5mTpump,mr noodles,2024-10-29 16:01:00,9.051134488604808,5.0,3.0074832676483947e-05,0.0001563789224856,2024-10-28 11:59:40,1681.3333333333333,0-15min,5-10x,>12hrs
64KZ3MPUFAks5QEYGVMZfTXDcgi43ZBYVXmVBJRTU358,PARK,2024-10-16 12:53:00,11.506829180359766,23.0,1.8397247048175064e-06,1.0688111119000713e-05,2024-10-16 06:16:37,396.3833333333333,15-30min,10-20x,6-12hrs
658gVRm3K3kGTwKyGhsJ2akKgE7zjDFHTDsscaWtpump,max2049,2024-10-12 23:38:00,17.70436880380473,57.0,1.974206895780957e-05,0.0002319371277822,2024-10-12 00:51:29,1366.5166666666667,45-60min,10-20x,>12hrs
66gsTs88mXJ5L4AtJnWqFW6H2L5YQDRy4W41y6zbpump,YOUSIM,2024-10-24 16:50:00,20.11782410583942,58.0,0.0003207243927711,0.0126856390111887,2024-10-24 07:28:47,561.2166666666667,45-60min,20-50x,6-12hrs
69G8CpUVZAxbPMiEBrfCCCH445NwFxH6PzVL693Xpump,xavier,2024-10-28 01:18:00,14.28758764873142,60.0,7.278922838296388e-05,0.0006416523399746,2024-10-27 14:52:20,625.6666666666666,45-60min,10-20x,6-12hrs
6BcPF1q7MVJAKk6tNXcTitfJS31eg5MKUGSAM5fAApXq,polaris126,2024-10-29 17:44:00,5.266177519176103,5.0,7.923848618646778e-05,0.0004172839346087,2024-10-29 12:18:58,325.03333333333336,0-15min,5-10x,3-6hrs
6HvcciZt5TaeRAiJbJA1nGWanmTgrmogF9gduXJhpump,MCDONALDS,2024-10-29 05:28:00,7.692505500441904,4.0,1.0275701174971364e-05,7.904588780936456e-05,2024-10-29 00:04:44,323.26666666666665,0-15min,5-10x,3-6hrs
6LJaNpynfDj5dX1dJ2sdGDqmUzkqsVGCza5WLr5Npump,America,2024-10-29 19:05:00,5.4772614278356935,56.0,0.0001010440807948,0.0005108416856156,2024-10-29 10:31:00,514.0,45-60min,5-10x,6-12hrs
6Lq5UGAs3sDgcTrRRqKZ2hc7JfwWDYV2gP2VwNd2pump,MMM,2024-10-26 23:20:00,7.176956659459471,60.0,4.2777858279769325e-05,0.0003303287224091,2024-10-26 13:58:37,561.3833333333333,45-60min,5-10x,6-12hrs
6MAWnfagDCzqmHQh88FVt9F1zzLqXpwGJpaL7zUTpump,EYE,2024-10-27 11:17:00,21.85753047507272,60.0,0.0003643881268219,0.00842452592597,2024-10-27 05:10:22,366.6333333333333,45-60min,20-50x,6-12hrs
6MQ8D4XgoLTPGgkz7sbJdFzA6F6iuepFXE2BtV9npump,Tate,2024-10-24 11:57:00,14.213645303107516,59.0,0.0002531573369327,0.0089107787164273,2024-10-24 05:55:11,361.81666666666666,45-60min,10-20x,6-12hrs
6QaZjD1aRmfyCWS31r4GTMq5ULKNLHDkPudUd3oYpump,TOAD,2024-10-28 20:32:00,106.24350472981236,60.0,6.33443322016659e-05,0.0058539402511754,2024-10-28 05:28:05,903.9166666666666,45-60min,>100x,>12hrs
6Rx89EvU1fNGv5htXGTUs3HPoQjcYSLh8KDd5RPwpump,Yes,2024-10-27 06:40:00,15.47013848805711,60.0,5.830191434343964e-05,0.0015265058451288,2024-10-27 00:29:00,371.0,45-60min,10-20x,6-12hrs
6TvpcaTfD4KdSuT2hTQGdoeznq5rq77dNKXieWYapump,B4TS4K,2024-10-29 21:05:00,5.28483317992881,31.0,1.0175945606255069e-05,8.744426437083857e-05,2024-10-29 13:17:40,467.3333333333333,30-45min,5-10x,6-12hrs
6UmGJtWHW13YLJCrdk9jEAnHeSgARTJEfCVV1sX4pump,IUBI,2024-10-28 23:42:00,5.376999328625947,60.0,3.327206019220459e-05,0.0002035168217763,2024-10-28 14:44:22,537.6333333333333,45-60min,5-10x,6-12hrs
6WSppYPevaDEZxdmW2WoHLoSnJMeVyqz8Rqkm8MCpump,LAMDUAN,2024-10-21 07:13:00,16.541848731142718,50.0,0.000184941049348,0.002660020033192,2024-10-15 13:04:46,8288.233333333334,45-60min,10-20x,>12hrs
6Xx8p2WmY1Uk2GD35uxhEyuniNrVEeSu3CUThb8Upump,Aletheia,2024-10-24 19:50:00,6.079778317580744,17.0,7.500984130830964e-05,0.0004560432067914,2024-10-24 14:25:33,324.45,15-30min,5-10x,3-6hrs
6YHvVQ5B7tBbwmG4tU4ESbRKQKeiVBoE3q6u6sCWpump,HC,2024-10-29 17:03:00,10.42490714002333,16.0,5.597320125459156e-05,0.0005835154254089,2024-10-29 11:42:12,320.8,15-30min,10-20x,3-6hrs
6d5zHW5B8RkGKd51Lpb9RqFQSqDudr9GJgZ1SgQZpump,AVB,2024-10-27 18:54:00,45.43371281390605,57.0,9.229752964581004e-05,0.0051742687915313,2024-10-27 12:26:05,387.9166666666667,45-60min,20-50x,6-12hrs
6dC8y49qqogktNvnYecEszwuDAgkVsj19UP7dziZpump,vapor,2024-10-25 23:36:00,5.3407806943400455,56.0,2.5301829700511374e-05,0.0001373584444249,2024-10-25 16:10:29,445.51666666666665,45-60min,5-10x,6-12hrs
6fkt7bidv8dwqYG1EBUzESSqknC5xfRnzymffWekTdYo,NDX,2024-10-08 00:25:00,62.15527782364731,7.0,1.695718337866333e-06,0.0001053978444007,2024-10-07 19:06:49,318.18333333333334,0-15min,50-100x,3-6hrs
6kJhG826LGowg7zG6PLd6tg7mqvVSdq2WzHhsfc7pump,popo,2024-10-11 01:16:00,6.921851694680101,60.0,1.7053004853425486e-05,0.0002260115873161,2024-10-10 08:45:12,990.8,45-60min,5-10x,>12hrs
6qocE7eQhug7pE7CggAvdNJJMtkHjKaVYRSND7Bwpump,WOAT,2024-10-29 05:21:00,8.640071266325275,3.0,7.14275834118805e-05,0.00061713941106,2024-10-29 00:12:16,308.73333333333335,0-15min,5-10x,3-6hrs
6tK5UeNKsCbXTu2avUrV4tRpjX86tFpWPYRk6AWodYF5,udoge,2024-10-29 17:49:00,7.019941608880512,15.0,8.383723851584151e-05,0.0004249591749017,2024-10-29 11:44:06,364.9,0-15min,5-10x,6-12hrs
6vQasJ3rdPBzEHXyQthe4tYxNtjedMHskHHx3W5kpump,shibu,2024-10-29 00:44:00,19.30201507876308,41.0,6.890205076095747e-05,0.0004824220056815,2024-10-28 18:53:01,350.98333333333335,30-45min,10-20x,3-6hrs
6veaegp72hcw2HpBDsgj87rc8GZboHX8QiaMxVACpump,GOAT2,2024-10-29 14:51:00,8.410134610528171,59.0,9.007586787103291e-05,0.0006634971171059,2024-10-29 06:01:42,529.3,45-60min,5-10x,6-12hrs
71FqyeLTgw6xushf7nWRkRwkm3pqqAsD8CCjcjaapump,ONYX,2024-10-26 10:10:00,29.025806788015657,44.0,4.297136933876158e-05,0.0009585943832389,2024-10-26 04:13:02,356.96666666666664,30-45min,20-50x,3-6hrs
71gSnDo5vqite4mVpbKnaqoa6FsuXpamn8jCYZsApump,GCRAI,2024-10-28 03:15:00,11.477185563498669,12.0,8.087109330637973e-05,0.0020283829427128,2024-10-27 21:59:44,315.26666666666665,0-15min,10-20x,3-6hrs
73y2d48ndV9fwGgL99iYagD27a2UMxCxLcNaDKzpump,WRM,2024-10-29 18:27:00,44.946825030212544,57.0,3.261273989084346e-05,0.0002049243619831,2024-10-29 12:23:57,363.05,45-60min,20-50x,6-12hrs
75gTkoZ1gEJXcA2Qqpqm8bes6QZVTEwnzQ3Xvz5tpump,GWOT,2024-10-29 21:39:00,5.007606985546295,2.0,0.0001718730280014,0.0008606725756468,2024-10-27 16:13:05,3205.9166666666665,0-15min,5-10x,>12hrs
7FS4iUbG1KpTA7xzG4Er7H6Nj22PZgonY8N9ERZbpump,DARTMOUTH,2024-10-25 03:17:00,11.561676180323294,27.0,2.51097794197969e-05,0.000290311138611,2024-10-24 21:41:27,335.55,15-30min,10-20x,3-6hrs
7Gry9KMXfcaRv67GdNjTgqWSD6VhNDYdcaLm6pr7pump,FREEANDY,2024-10-29 07:38:00,7.190198419155012,2.0,1.8256256696436947e-05,0.0001023815790918,2024-10-29 02:27:58,310.03333333333336,0-15min,5-10x,3-6hrs
7L15Afew6rL2ujRgvfYgPTpLKqBPjrQkh7nNzyrhpump,Hana,2024-10-29 17:29:00,7.4287730424420415,60.0,3.120663785326667e-05,0.0001637848364149,2024-10-29 09:40:47,468.21666666666664,45-60min,5-10x,6-12hrs
7LzF7BgpmXapBUMmJMwyP5o4uC2rr7T8keRc4R3kpump,∞,2024-10-29 15:39:00,5.61223665765564,5.0,0.0001083334202769,0.0006079927925273,2024-10-29 10:27:33,311.45,0-15min,5-10x,3-6hrs
7RSwX9BqJFpEh1Qz7bu97rwHE8XhwofZ3St99pH2pump,MEIZHU,2024-10-22 17:12:00,48.19851521117259,51.0,0.0001061262710584,0.0023650278345929,2024-10-22 10:20:13,411.78333333333336,45-60min,20-50x,6-12hrs
7RrLheV7dSecVka3MfjYb4Wa6Z6uegNyzhpFeERsfFZP,Retardia,2024-10-14 22:07:00,6.027585923387736,23.0,0.0001667351209004,0.0009461983884945,2024-02-17 15:16:45,346010.25,15-30min,5-10x,>12hrs
7T6vv4eyr5CvRKCXtxfEhRvaCr6J8GwtjJmPZy1Rpump,POPE,2024-10-29 16:03:00,6.484768839434845,60.0,6.986115653972704e-06,4.453266027373898e-05,2024-10-29 02:02:49,840.1833333333333,45-60min,5-10x,>12hrs
