,future_price_increase,price_mean,price_std,price_min,price_max,price_last,price_change_3m,volatility_3m,momentum_3m,momentum_std_3m,acceleration_3m,trend_strength_3m,trend_consistency_3m,momentum_strength_3m,volatility_acceleration_3m,volatility_adjusted_momentum_3m,price_change_5m,volatility_5m,momentum_5m,momentum_std_5m,acceleration_5m,trend_strength_5m,trend_consistency_5m,momentum_strength_5m,volatility_acceleration_5m,volatility_adjusted_momentum_5m,price_change_10m,volatility_10m,momentum_10m,momentum_std_10m,acceleration_10m,trend_strength_10m,trend_consistency_10m,momentum_strength_10m,volatility_acceleration_10m,volatility_adjusted_momentum_10m,price_change_15m,volatility_15m,momentum_15m,momentum_std_15m,acceleration_15m,trend_strength_15m,trend_consistency_15m,momentum_strength_15m,volatility_acceleration_15m,volatility_adjusted_momentum_15m,volume_total,volume_mean,volume_std,volume_skew,volume_kurtosis,avg_trade_interval,trade_interval_std,trade_interval_skew,whale_trade_count,whale_volume_ratio,volume_1m,trades_count_1m,avg_trade_size_1m,max_trade_size_1m,buy_sell_ratio_1m,buy_sell_imbalance_1m,large_trade_ratio_1m,volume_momentum_1m,volume_momentum_std_1m,volume_acceleration_1m,volume_3m,trades_count_3m,avg_trade_size_3m,max_trade_size_3m,buy_sell_ratio_3m,buy_sell_imbalance_3m,large_trade_ratio_3m,volume_momentum_3m,volume_momentum_std_3m,volume_acceleration_3m,volume_5m,trades_count_5m,avg_trade_size_5m,max_trade_size_5m,buy_sell_ratio_5m,buy_sell_imbalance_5m,large_trade_ratio_5m,volume_momentum_5m,volume_momentum_std_5m,volume_acceleration_5m,volume_10m,trades_count_10m,avg_trade_size_10m,max_trade_size_10m,buy_sell_ratio_10m,buy_sell_imbalance_10m,large_trade_ratio_10m,volume_momentum_10m,volume_momentum_std_10m,volume_acceleration_10m,volume_15m,trades_count_15m,avg_trade_size_15m,max_trade_size_15m,buy_sell_ratio_15m,buy_sell_imbalance_15m,large_trade_ratio_15m,volume_momentum_15m,volume_momentum_std_15m,volume_acceleration_15m,volume_trend_slope,volume_trend_r2,volume_trend_strength,rsi_7,rsi_7_slope,rsi_trend_strength_7,rsi_14,rsi_14_slope,rsi_trend_strength_14,liquidity,market_count,holder_count,unique_wallets_24h,active_ratio,trades_24h,trades_per_holder
volume_momentum_std_10m,0.031069861988017405,-0.011119688890154886,-0.0077842298905436876,-0.011220198503319243,-0.011009824133666071,-0.011233359377870034,0.10270053182849298,0.11239973983821755,0.10442872532539804,0.11239973983821755,,-0.002994569585553509,0.007807207696361644,-0.0029873116129869146,0.045587049641389,0.0012775416869974909,0.10098968588750803,0.07306124758580487,0.0974124956904182,0.07306124758580487,0.07029600021115656,-0.0039492028516822,0.03901333323545412,-0.0045546353241216475,0.023223362670113875,0.008875565717953914,0.07190647832667103,0.022817446675116128,0.06909514180493576,0.022817446675116128,0.052163160927580166,0.0008131012054398188,0.03455317480059901,-0.00015504288208018514,-0.03471420790094715,0.004965081679562445,0.04000963056252415,0.0165812140965558,0.046727480912688434,0.0165812140965558,0.05658620317485577,-0.009258296275325492,0.04354391390660139,-0.009354008398927995,0.027178953280796916,0.012495531285030396,0.9138251799864343,0.9138251799864331,0.9173920234757108,-0.011745302675929417,-0.03561222546182962,0.0016941349869413894,-0.0011475797233850267,0.03661055164377291,-0.01328597894845796,-0.015329023859512176,-0.005975971956063489,-0.06057721206091737,-0.006885596051715975,-0.006981762906381596,-0.015934107848470793,0.03180109298531629,-0.03327870754498681,0.9809684917350443,0.9988151339263514,0.8519242830879276,0.7967189692518422,0.003156578617076817,0.9179361942078617,0.8968135683953163,-0.009739100852179898,-0.02602488965489248,-0.025715001944264154,0.3775625670625851,0.999995136705992,0.06305249966363004,0.7954733834270412,-0.012809969378845862,0.9180459039227896,0.8967737632367885,-0.009548787797596235,-0.023798683846974415,-0.032225254329893704,0.37768901342901884,0.9999961261078749,0.06416035160018507,0.7952846569157386,-0.045415946690798764,0.9101549311720204,0.8967046658174374,-0.00937857658148274,-0.0196777413064307,-0.05712682609583825,0.9802984416005908,1.0,-0.924325950179687,0.7952460856995605,-0.05814025907498004,0.8993022195674408,0.8967038772293354,-0.009378574265752046,-0.019412814782639416,-0.06414290810403994,0.9942510437543071,0.9970637887438197,0.023714320209905118,0.8521548980735449,-0.0071263539018221024,-0.00712914053356395,0.017164718904536712,0.01616252412811173,0.08527952895047164,0.05046871670058653,0.06084851547379354,0.09863117354231336,0.012282944375743407,0.0031891780454826875,-0.004923536776154081,-0.022722300358489413,-0.0016029785183335912,-0.01781620141440638,-0.012853529770543543
volume_acceleration_10m,-0.03593846229499424,0.005202310827653295,0.0037333912120930952,0.005245019360808816,0.0051560923998747775,0.005252758200480768,0.006745847347775665,0.023057755817500913,0.006880515013569643,0.023057755817500913,,0.001432217311847469,0.03518778756553831,0.0014196771873218725,0.018134083424214544,-1.537888708705673e-05,0.005083234406176296,0.03236330830914315,0.005045191411224552,0.03236330830914315,0.00606957429126712,0.001819256217030724,0.018354745010722352,0.0018006423128996995,0.03579679410313665,0.003934677914145339,0.006941492633759478,0.038649700333799344,0.007533858535005003,0.038649700333799344,-0.0020026669251535243,-0.002694688700256926,0.025225956719069128,-0.00278893203983253,0.06715158682501984,0.006144221336324301,-0.0001741993998705551,0.03382600908151339,-0.0004812620978448317,0.03382600908151339,0.008148566816636232,0.005253449579027705,-0.000780083290903059,0.005218594432267289,-0.013174973129881834,-0.0056143104041609946,-0.9876807024154066,-0.9876807024154077,-0.9915132034361829,0.004742440748885752,0.010946570894299224,-0.013503289191294583,-0.004151157235132401,0.017995527873702157,0.00602492985451312,0.003851525576617994,0.0036675211414241727,0.032243202590025555,0.004242892035941113,0.004220234234215781,-0.0027961906378689626,-0.05208184207359207,0.015452175227716976,0.8891945536376213,0.8482029981217343,0.9992993742866895,-0.8588178927472883,0.03899524910286161,-0.9924417577714737,-0.9687821629586186,0.004650771062671775,0.016381399068625492,0.022711474534488067,0.0041570730503958375,0.0631564553870603,0.9985621860115208,-0.8576690667739054,0.049057710756678856,-0.9925965413094916,-0.9688178016281543,0.004568970950472071,0.015647001121052485,0.027167495323267482,0.004078149924584126,0.06429210538840209,0.9991741494757411,-0.8576257911120476,0.0740443697998227,-0.9838123128254328,-0.9688261354193125,0.00449597753634916,0.014360297485478827,0.05121818211674985,-0.9813821687632424,-0.924325950179687,1.0,-0.8576213393329541,0.0824752901296295,-0.9718182183166129,-0.9688290730083791,0.0044959765461792785,0.0142453892441133,0.059709550805472106,-0.9596003290214854,-0.892396032717112,0.008281883595543885,-0.9306828532812662,0.0285552407822517,0.0373606324473407,0.03388795377108401,0.0002520903940599557,-0.038607308306719344,-0.017430429092747002,0.019367398515056422,0.004270902817959784,0.01160026276905721,0.017186007741603847,0.015522962813270464,0.02289330315207344,0.023989800184165334,0.01568330162119891,0.006259555024467913
volume_15m,-0.0013853184520789647,-0.007941032153905004,-0.005629950704521203,-0.00800972009833415,-0.0078676473716477,-0.008018083533414412,-0.0050121771234428476,-0.02023210060327869,-0.004799407367459693,-0.02023210060327869,,-0.0026626131217532536,-0.019999089634981673,-0.0026394324404642373,0.09755667345479886,0.0007422241123845958,-0.010633475518970908,-0.03406876906734131,-0.010898969026542988,-0.03406876906734131,0.003552298341782305,-0.0137765919317443,-0.037374117931342106,-0.01372773056971896,0.11628389858361188,0.0027452776261527273,-0.012372375149797946,-0.045797343020575684,-0.014008013959029897,-0.045797343020575684,-0.0013602241487998884,-0.008189939116271236,-0.05249239539421375,-0.008082502417504106,0.04937321394252126,0.001153158882646177,-0.01187640501715013,-0.04798103453636658,-0.0140157305635329,-0.04798103453636658,-0.00615636444588419,-0.007374002093802352,-0.06251682310229507,-0.00723129487980384,0.03352620915738234,0.002962582265786891,0.5615833176640497,0.5615833176640516,0.43152325098726774,0.02547730172620878,0.028544457436499287,0.06819578127288961,0.11801510928631,0.009968400005740464,-0.009155975626429119,0.02570150313735707,0.9907241942096001,-0.02653427507658379,0.9884831013816202,0.9897688047564082,-0.0067073823080509515,-0.01841078846686427,0.027904990826721304,0.06751340169136685,0.04012196798503474,0.009766508048624088,0.9999729991048788,-0.0347069063791646,0.9951807123272524,0.9987349662625572,-0.00667548451379859,-0.023103032859745472,0.033177008321887844,0.004037009944606332,0.009387991088799489,0.0018782701179865906,0.9999794591211445,-0.04029813688676433,0.9951809709908277,0.9987356861341917,-0.00655132886871425,-0.021602726821995828,0.03347321471442892,0.004397893903876793,0.01096884412249534,0.003075617363056653,0.9999833058984605,-0.049647903471068434,0.9925993967983253,0.9987375362222423,-0.006262070045290573,-0.01693186762144944,0.03533194104037426,0.876786524155835,0.7952460856995605,-0.8576213393329541,1.0,-0.055058249769440216,0.9874952798066539,0.9987381181415187,-0.0062403116117710775,-0.01629020808569946,0.04511995514733048,0.6013370670116006,0.7684393214908266,0.003375759146337524,0.446943323651593,0.00966977633031529,0.014575497977941576,-0.04877107123364698,0.13205774679256643,0.016018006915629383,-0.0646802851677636,0.17921675300749254,0.13994265826248892,-0.01080452564047795,-0.018124177695034806,-0.01813338788349737,-0.026288480677363425,-0.011013258265793344,-0.018755735310535177,-0.009348041621821405
trades_count_15m,-0.06693870969903397,0.12679301088834383,0.09009568069061785,0.12787927563988993,0.1256265034386933,0.12804328265200632,0.061201394737849246,0.1762312922411287,0.05659576282005163,0.1762312922411287,,0.029461196903397425,0.19723847010994125,0.029189704089487588,0.12636353261772726,-0.01806876319849854,0.00044840990079667183,0.221525322898473,-0.005494576275681873,0.221525322898473,0.0919745256020716,0.1029495612296219,0.18444150483644975,0.10368439007903062,0.1286252381619049,-0.10217712597212607,0.02259245021382495,0.2052674718603681,0.012760293812253862,0.2052674718603681,0.0040051994493330795,0.09439975068101587,0.254104376332249,0.09474077294419234,0.07951094351334081,-0.0862038040076136,0.041087083055759206,0.15952365653732778,0.03702406605141985,0.15952365653732778,-0.01759220365743871,0.0971627518782106,0.27508049324520495,0.09840039216510896,-0.04742501624837792,-0.0904153759289196,-0.12622952470603732,-0.12622952470603765,-0.11913266754434988,-0.06301714361200743,-0.013829916017853171,-0.5921124540575354,-0.589361168000032,0.20389789680496717,0.1461316838520113,-0.009284867287243178,-0.05456402153651134,0.6135515270892781,-0.05885688823148944,-0.05649599864955917,0.1097595817899688,0.0634409838291484,0.03187042690785172,0.05325871848904431,0.04170928075245468,0.009567587000202906,-0.05489623429650055,0.7806641220418481,-0.05988622032560655,-0.05795635585103885,0.10384209607122703,0.012919411450653383,-0.02100421671802218,0.04649993109968192,0.03144646988137121,0.01344702998487769,-0.0548588231292908,0.8509556970522595,-0.059923702862414246,-0.05799695814791678,0.10280493911283758,0.0010367278712431018,-0.057298571987076836,0.05048627534939041,0.03528411419951932,0.020325005317834915,-0.05491197157558381,0.9578979194341432,-0.05600790368169829,-0.05809998818205347,0.10501131462231318,0.044754834302975985,-0.0789921109634438,-0.11352142129336731,-0.05814025907498004,0.0824752901296295,-0.055058249769440216,1.0,-0.05526188819732247,-0.058198551582775836,0.10522888837537801,0.05546291084385232,-0.03317816846945339,-0.12041086441928964,-0.022997006379771867,0.1512249943697649,-0.09071443654589356,-0.028626786730959676,-0.05160121950920696,0.05517038096648418,0.005558801692117674,-0.14857905955656914,0.07957973980153835,0.04745336579230943,-0.025120900369464322,0.1745262169748939,0.2828386384310482,0.3354399655024873,0.45652696060122555,0.3548818439138218,0.3316812814763486,0.15097701265173438
avg_trade_size_15m,-0.003785373362569092,-0.006033113316733825,-0.004319692880228189,-0.006083141385384746,-0.005979205356509567,-0.006092860232588931,-0.0036204824872662408,-0.01655451542858097,-0.0034204691556472626,-0.01655451542858097,,-0.0022731344348562578,-0.014842502792102636,-0.0022572594975440834,0.11481011555199341,0.0008347592008736728,-0.009421287219859591,-0.026938638764710934,-0.009706270755530925,-0.026938638764710934,0.004468179145113865,-0.012041233162393455,-0.03352643034312369,-0.012017788050059985,0.14742035532645129,0.002274167337650889,-0.009388045342483805,-0.0381595205220536,-0.010809716977341274,-0.0381595205220536,-0.0024801372671123863,-0.007081473914825207,-0.04822910295646779,-0.006997028817289089,0.06996324659123608,0.0012817037066930079,-0.010145175101877292,-0.04205038313866669,-0.012248512444933902,-0.04205038313866669,-0.005446568576615083,-0.005803846686833485,-0.05815431084207236,-0.005698533520611999,0.0300807711430421,0.0018100887363452446,0.5540719172037282,0.5540719172037304,0.42829357316357514,0.0268959949745032,0.03082689834821442,0.07273074031854808,0.12309210635570322,0.009119479704938515,-0.006929754044142697,0.027396495752023475,0.9934298058315967,-0.028967814613520392,0.9948351625861327,0.9944872707120019,-0.0058496246293374965,-0.022225598447371972,0.030170989766726993,0.06347630128971725,0.038994619869037316,0.0093422209386309,0.9879802768566798,-0.037316290647960014,0.9948925600673857,0.9901372088815009,-0.005602340991138738,-0.021671435190885345,0.03638531445478384,-0.0007048241538757403,0.007206881903932495,0.00041530299101917394,0.9879550141303369,-0.041643080914090407,0.9948933841591622,0.9901386015656248,-0.005506863093697221,-0.02064318742046442,0.03727996809223292,-0.0005270769821067615,0.008957951061710092,0.00169417118828592,0.9879576166516746,-0.05006593585649774,0.9962445204426383,0.9901410127799344,-0.0052875174086351425,-0.017674073444258663,0.039779619790486685,0.8928522985524455,0.8993022195674408,-0.9718182183166129,0.9874952798066539,-0.05526188819732247,1.0,0.9901423330173669,-0.00527058385623969,-0.017224206444801615,0.050399674648672635,0.47979078211196535,0.8684586708153649,-0.000596737332254616,0.4613086354259146,0.019075785416125198,0.024967283675676896,-0.04554167168854487,0.13828855448125,0.0060877568726970055,-0.06383406507940013,0.19537019652461526,0.1569889103840531,-0.008869126107829115,-0.01550676109028052,-0.020117148979248104,-0.02290980724234317,-0.010643523467865242,-0.01580037758876302,-0.007131343975294449
max_trade_size_15m,-0.0031764325495919213,-0.007427593516620682,-0.005302705593692651,-0.007490018587757323,-0.0073605406427781385,-0.0075005380619720605,-0.004548205763460734,-0.019390365126041902,-0.004329730206019903,-0.019390365126041902,,-0.0026316978494958097,-0.01997459790457434,-0.0026117311947764024,0.10180040720639762,0.0008447732258866308,-0.010323769870882186,-0.03238288092447049,-0.010586710785535011,-0.03238288092447049,0.003958130833681047,-0.013213210288503552,-0.03823435695127137,-0.013176967238056402,0.12255955501658512,0.0024170489820209504,-0.011408940653417837,-0.044141610336729004,-0.01295320075487966,-0.044141610336729004,-0.00227526825865429,-0.007772566544089792,-0.05339479601049573,-0.0076711191419917505,0.05195052490763223,0.0010045350652283858,-0.011495541254905938,-0.04768964162132565,-0.013695348444939975,-0.04768964162132565,-0.006156633662645399,-0.0070746189739432025,-0.062371340531887344,-0.006950213579734342,0.03242457114709239,0.0027667857972584423,0.5631742678300217,0.5631742678300217,0.4329721456760703,0.028488964014955834,0.031635766034945,0.07005492348212432,0.11996949030523657,0.009916902612473466,-0.008542171422969005,0.028282623208631574,0.9905524954120447,-0.029782204485671072,0.990645550151182,0.9909801664627271,-0.006224572805189879,-0.018050130595987802,0.027150140412709158,0.07074750532259728,0.03781328628568212,0.011131499182333257,0.9987645366360466,-0.03890045488273363,0.9974056401283361,0.9999966087787572,-0.006207226058857349,-0.02273835982341101,0.0329868964011377,-0.000427409339750861,0.007421733803702715,0.00985632485263737,0.9987458838966393,-0.04418151964104152,0.99740602351239,0.9999973261816901,-0.006091984161094783,-0.02138725981127327,0.03351982275641241,-0.0001702972410712588,0.009390102090819927,0.011402603121394846,0.9987477763732594,-0.05300043440999049,0.9947950010487,0.9999990937763804,-0.005823279556366465,-0.017223985124923343,0.03552466537948365,0.9608819762475006,0.8967038772293354,-0.9688290730083791,0.9987381181415187,-0.058198551582775836,0.9901423330173669,1.0,-0.005803197936773271,-0.016645635571989083,0.04525360768583791,0.638669973475612,0.8660156009091429,0.0027318521172661502,0.44858287569383354,0.011868368893858684,0.01700517595913609,-0.050432896365813766,0.13425515636828825,0.016023618201308248,-0.06318724915344383,0.18490026447187236,0.14590123423477513,-0.010400888429254983,-0.01760039876089368,-0.02132076537689819,-0.025762953363524865,-0.01138261682356303,-0.018175035553023747,-0.008744804875851048
buy_sell_ratio_15m,-0.0037485602013347563,0.8928354342509711,0.8290741002056352,0.8908564427455901,0.8942677664798164,0.8908570701996658,-0.02894567470432354,-0.0917337866624042,-0.029716527144930546,-0.0917337866624042,,0.10335991940619152,-0.12922040001104643,0.10343467608937405,0.06573142525016248,-0.108958161529308,-0.034914608264389746,-0.12468245008037036,-0.035721391675151606,-0.12468245008037036,-0.01055382908463385,0.6131497977177729,-0.1524097224295405,0.6157880456918022,-0.01364009240569065,-0.6101492667266146,-0.03753111428972113,-0.14655338767125567,-0.04149951088157669,-0.14655338767125567,-0.0046846955518441,0.6283033830927869,-0.17595595628978336,0.6330241906371367,-0.04332135224132972,-0.6317215148227316,-0.044147275726226384,-0.15619790154533292,-0.05240851981766265,-0.15619790154533292,-0.004204557931871393,0.6088185253373866,-0.20141020054982792,0.6156698097046944,-0.16252278823569105,-0.6168835750692971,-0.011988439915504056,-0.011988439915504079,-0.011149600305678051,-0.3493365980157455,-0.14790408949695313,-0.0542923374451421,-0.05506015687292756,0.06238726872223884,0.6624503419435135,-0.12689195478580584,-0.005453223549051158,0.23922847145920131,-0.005655240387331136,-0.005269735574276897,0.9999999994174364,0.2666576105904573,0.027174013122064425,0.0063449002666647785,-0.005580488916855206,-0.017618302340158463,-0.0060521682193803925,0.17150222653648958,-0.005851328084152305,-0.005717924187939194,0.9999999994494514,0.33117512176959246,0.0338233090395441,-0.012891883910690937,-0.018417700206196076,-0.01187431212015145,-0.006123349070080197,0.14913268121815648,-0.005857185763657523,-0.00574416368941393,0.9999999994735131,0.3588062268120841,0.03313139396923355,-0.011911882965961422,-0.01590217648434005,-0.010150479204698037,-0.006197693360239351,0.11851940373853398,-0.005382702735425233,-0.005784539353386185,0.9999999999997831,0.4965758029548856,0.034598831553118325,-0.011218652734720948,-0.009378574265752046,0.0044959765461792785,-0.0062403116117710775,0.10522888837537801,-0.00527058385623969,-0.005803197936773271,1.0,0.5132333870484331,0.04930036620915141,-0.01279092854497375,-0.009117642297458203,0.0004672662640401325,-0.007925855354324853,-0.04477785004377821,-0.04820266626104678,-0.17754198806419857,-0.00552217166761381,-0.12783506017505952,-0.21916281325048223,-0.0029458315612477734,-0.09793560687289327,-0.021313883000267642,-0.03732719836662775,-0.05549165202968686,-0.0659551878642947,-0.02528057404868971,0.7191623652377805,0.8731726966278182
buy_sell_imbalance_15m,0.23854719878744218,0.36348103500984813,0.2663157983734269,0.36620481537108507,0.3604987367947498,0.3661995153458592,-0.05891061452146605,-0.07323628186476046,-0.0600556058541195,-0.07323628186476046,,0.04776752371245632,-0.08407547358223107,0.04781787821455545,0.013052610038446677,-0.05339473306596493,-0.022593646293655505,-0.07037019369288433,-0.022522743366034947,-0.07037019369288433,-0.06927647393285619,0.2835458488843307,-0.08427222204503995,0.28456164378468674,0.0038917865739353085,-0.2987715659113761,-0.041289265350120466,-0.09808287157053065,-0.04356626454639007,-0.09808287157053065,0.023952855508852764,0.29249602964233223,-0.09901432605601508,0.2947373719066473,-0.045779588068375135,-0.3029350065441733,-0.020914325961581496,-0.11607032311033863,-0.02731643622575675,-0.11607032311033863,-0.008927319485424223,0.29120388622325744,-0.10926394365881661,0.2925677579426858,-0.10749275239266434,-0.294762810354747,-0.03576116234073642,-0.035761162340736355,-0.034671468356203605,-0.13972089131333185,-0.07276344536031831,-0.09011341408853978,-0.08889055374291759,0.01350948699204971,0.3685335950395069,0.024309994298507793,-0.013599351825497713,0.317849908817618,-0.018493524908891324,-0.014830466703073872,0.5151872597137322,0.6579716224145578,-0.06499389185939816,0.23203956333480225,0.26672195279630206,0.10965909024864307,-0.01565720347188907,0.21712940905392078,-0.019159852751034535,-0.01636116056413899,0.512860559595534,0.7816018738450348,-0.06570714345324949,-0.013988396803364854,-0.02977318297884705,0.11977844040765492,-0.015895466797408647,0.16252856409751348,-0.019179608926062068,-0.016448726179370814,0.5130354606575014,0.8264767863681722,-0.07752996335391166,-0.011209195939870227,-0.02288851617308088,0.12265400214484504,-0.01614324211715726,0.09201880477253653,-0.017598981454578635,-0.01658349072162347,0.5132037678682727,0.9845868980552104,-0.08770797758303983,-0.03244484286356505,-0.019412814782639416,0.0142453892441133,-0.01629020808569946,0.05546291084385232,-0.017224206444801615,-0.016645635571989083,0.5132333870484331,1.0,-0.08345043984218616,-0.036408290390437845,-0.01882688844491483,0.12984873214433837,-0.026733291499300555,0.10207609543901622,0.052954669296625026,-0.058096589158739304,0.001191427487583026,-0.04136254910828461,-0.04488085123666649,-0.005574203427247816,-0.06010107786727018,0.2471275679320417,0.3128338789623346,0.2731009179499472,0.14310812955705524,-0.040528115231315734,0.46592769572087767,0.4266216039081116
large_trade_ratio_15m,-0.06019369176259883,0.06913842736601095,0.05205809124929809,0.06959225259102546,0.06865020213856975,0.06956605242216968,-0.0034089564395581398,0.03426406859766162,0.0010922439524880076,0.03426406859766162,,0.009233574000386748,0.008561677248116156,0.009225328263703017,0.027222184728696634,-0.00986803244373728,-0.030475458382731656,0.00754263156222663,-0.028316244090277606,0.00754263156222663,0.02995285970635147,0.06218740629605216,0.009620859598395131,0.062186468205209997,0.023100821813573553,-0.043736332091542984,-0.033985163762071696,-0.024187569776127238,-0.038285491934589404,-0.024187569776127238,0.0021819187787665267,0.046857233987618666,-0.007985381724586908,0.04850536368916962,-0.007375243607046006,-0.05714249275243319,-0.038352629996459844,-0.048749163069969126,-0.04103701327954546,-0.048749163069969126,-0.008044654932501909,0.042414466870126157,-0.016680825762915165,0.04404938966879936,0.03405752610635132,-0.050159239575866696,-0.04570556099751461,-0.04570556099751469,-0.0515664517015354,0.0052841353540880485,0.018802506192443332,-0.08191838336219112,-0.09042737783505826,0.08949279696022232,0.08954569968392058,0.015987311734295698,0.046963647514716975,0.001542684786946315,0.04731349304907719,0.04714542900184264,0.046420557490135954,-0.11665930203255544,0.6072200137562911,-0.025836508461347333,-0.04030542952538483,-0.03304628943039083,0.04461162172381592,-0.014599917758060653,0.0462539001998737,0.04491214387895155,0.04566322674871338,-0.1487067352179011,0.7431129454432728,-0.019090781968261663,-0.033579285134175386,-0.02833268461148209,0.04486066278339678,-0.016061651150993356,0.04631850241994926,0.045047525339851215,0.04617517288804311,-0.14467465802855545,0.8159484121078463,-0.018947336646717078,-0.033406125507870386,-0.030265805855809326,0.045115085006817005,-0.033513425666612535,0.04922307856264197,0.04523832567333451,0.049136272775566474,-0.09075620815339726,0.9278665429854089,-0.08580772101562133,-0.06414290810403994,0.059709550805472106,0.04511995514733048,-0.03317816846945339,0.050399674648672635,0.04525360768583791,0.04930036620915141,-0.08345043984218616,1.0,-0.08845455540153882,-0.045722392834659994,-0.11705391810573804,-0.030393378633307412,0.08426784620644628,0.11521265409939004,-0.014031276445101147,-0.03303536494649994,0.19669462309288555,-0.0031454760815472146,-0.015498139182254058,-0.03875718015259976,-0.013374849551922129,-0.03362595257386433,-0.03561723803967252,-0.027294561810089855,-0.022549276427867554,0.04855169662520212,0.06917873116420988
volume_momentum_15m,-0.003876085253181918,-0.014543095447903182,-0.01023053368558316,-0.014672425063486701,-0.014402976512838369,-0.014694657040285912,0.05428022939094635,0.048948808136806465,0.05537137839902378,0.048948808136806465,,-0.004768757951498335,-0.0348747820074097,-0.004740419535771525,0.038872920210459516,0.0013790724969275617,0.049643268920444544,-0.00019353743966054582,0.04796459070372241,-0.00019353743966054582,0.03852276402650328,-0.014281161844449162,-0.04279932523245779,-0.014567289986976784,-0.007323823604678146,0.008088639647439517,0.02694141109922743,-0.03604778174192821,0.02337032474253207,-0.03604778174192821,0.02392200119198713,-0.005200570333385989,-0.05932193960122494,-0.00569658456114899,-0.011336924571997812,0.0025680091199262287,0.006244861691194463,-0.047722330365038666,0.006395677231411139,-0.047722330365038666,0.031112716374718272,-0.011385681913728476,-0.06972184689974611,-0.011265462044552392,0.030977727827026964,0.009743791155782187,0.7185628108129116,0.7185628108129108,0.7218139739550377,0.023750140626815262,0.012873375576160294,0.03483601998982935,0.014705854644361558,0.0029167649850396476,-0.017236375006299844,-0.001225146263817411,0.2449579551156202,-0.07687402990437261,0.2582707790288192,0.2536283587318237,-0.01829910575671174,-0.01154707759438805,-0.04563502925710083,0.9848353650330841,0.990626108465819,0.9036216145821611,0.6117407556205803,-0.05914837323285848,0.49233261305843146,0.6388529346352138,-0.013883302523534698,-0.0499146755746873,-0.0472383257041439,0.27744690053119875,0.9993023567014184,0.0990124280126109,0.6112631496542851,-0.07639848022089493,0.4923278104565187,0.6388066113954013,-0.013577212882919088,-0.047048200360453624,-0.052605225152238325,0.2776322913065958,0.9993031103483443,0.10013301835900705,0.6110824576059742,-0.09650683634557194,0.3168916851163767,0.6387133857813131,-0.012848177831542374,-0.03780930395507057,-0.061491914078869704,0.9821823157330484,0.9942510437543071,-0.9596003290214854,0.6013370670116006,-0.12041086441928964,0.47979078211196535,0.638669973475612,-0.01279092854497375,-0.036408290390437845,-0.08845455540153882,1.0,0.9831679639425688,0.026546123565425964,-0.5371904829127732,-0.04887436855812524,-0.04646958937796623,-0.00872008034787142,0.058379136066151624,0.051098408858620124,-0.024057547674543468,0.10124584583286614,0.09902097832481646,0.0002977852944178977,-0.01633589446681717,-0.02727917857854074,-0.041540207496851285,0.012767110057341468,-0.030370187890754765,-0.016943782066475514
volume_momentum_std_15m,0.0001674338655377914,-0.010737674612837055,-0.007496165666274926,-0.010835687278403174,-0.01063025784509934,-0.010847818476439225,0.11522363794792613,0.13190851914789195,0.11682705503758922,0.13190851914789195,,-0.002917263393641383,0.01632578713351471,-0.0029089552127895255,0.052630888295999836,0.0012638756184401667,0.10901588000264249,0.08690042339798519,0.10470994330975607,0.08690042339798519,0.0794474014253422,-0.0033079452565387764,0.04641031045664189,-0.00398589798251967,0.030468228085059435,0.00926668806408942,0.08354431768998452,0.03237271848939894,0.07954614004071515,0.03237271848939894,0.0549944218283349,0.0015336433604049948,0.04641369841855862,0.00036281258562728756,-0.02693925679916742,0.005679926937081431,0.04248209548517287,0.023772087915553852,0.04915517420951302,0.023772087915553852,0.06364022280380609,-0.008908200956430594,0.05054591941163717,-0.008991720333058896,0.02698700666327938,0.012348833014018413,0.8820899800390191,0.8820899800390184,0.8855115295225195,-0.01031633682885406,-0.03393767194375903,-0.009131911075267745,-0.00595843656152741,0.04776412402021865,-0.012917511141078508,-0.013711599352078116,-0.00550033686826576,-0.05453574300365103,-0.006625662699437032,-0.006492014576610681,-0.01494665126592461,0.019024832128009657,-0.032014083905231694,0.9809070686809445,0.9987450621927536,0.8519170437639255,0.7699444691967715,0.020337674007575184,0.8863010327706456,0.8661641192541883,-0.010010697749094868,-0.031013149631833527,-0.01969698374638584,0.44747077336278607,0.9999946244075327,0.06304357028585225,0.7687089580678467,0.007127553828417559,0.8864033130139054,0.8661155641940621,-0.009761307928509037,-0.028544276962291157,-0.02473299237529599,0.4476142287257242,0.9999955999575728,0.06415166980950822,0.768495547486133,-0.012211289223167821,0.8788825327410364,0.8660347268940393,-0.009162328291566086,-0.020038094617914406,-0.037709857149027325,0.9622918627384915,0.9970637887438197,-0.892396032717112,0.7684393214908266,-0.022997006379771867,0.8684586708153649,0.8660156009091429,-0.009117642297458203,-0.01882688844491483,-0.045722392834659994,0.9831679639425688,1.0,0.02875284610212623,0.8088799292025273,-0.009631277020574222,-0.006387063261536839,0.021757586123048466,0.016931240914187875,0.08371062185188412,0.04936487350604032,0.06718294575072124,0.10752970889873628,0.01779057466504281,0.008563753711498763,-0.0006682597069353355,-0.01772730809101377,0.006308076144012052,-0.014516221534173356,-0.012309092639795176
